0.390281 2.56226 0.140813 0.0442656 0.188576 0.193949 0.0440675 0 -0.439066 -0.426869 -0.38486 -0.399428 -0.345398 -0.365945 -0.0440675 15.75 61.4375 127.972 248.859 431.71 2957.77
0.393788 2.53944 0.0160625 0.168766 0.152868 0.136746 0.0457125 0 -0.443011 -0.14767 -0.426603 -0.393788 -0.320937 -0.379194 -0.0457125 15.75 51 139 274 383.31 2961.22
0.397295 2.51702 0.0066875 0.176672 0.0637708 0.0382539 0.0919425 0 -0.248309 -0.285555 -0.309007 -0.425229 -0.361538 -0.392946 -0.0919425 12.75 55.9375 147.889 253.734 417.76 2967.86
0.400802 2.495 0.0366875 0.00598438 0.199271 0.254504 0.152033 0 -0.450902 -0.413327 -0.345135 -0.425852 -0.370741 -0.407232 0.152033 15.75 60.9375 153.222 243 421.75 2977.87
0.404309 2.47336 0.0181875 0.204422 0.397007 0.265105 0.128818 0 -0.303231 -0.492751 -0.387462 -0.432737 -0.430589 -0.422087 -0.128818 18 63.9375 146.75 282.734 401.31 2991.43
0.407816 2.45209 0.161813 0.0788906 0.233257 0.198434 0.0925975 0 -0.458793 -0.471537 -0.362503 -0.449234 -0.389464 -0.437552 0.0925975 15.75 69.4375 133.222 253.359 456.19 3008.68
0.411323 2.43118 0.0019375 0.0302656 0.367299 0.274996 0.352343 0 -0.411323 -0.372761 -0.497015 -0.440244 -0.433945 -0.453676 0.352343 14 54.4375 112.75 240.734 385.79 3029.75
0.41483 2.41063 0.0389375 0.112922 0.391174 0.0346523 0.178688 0 -0.466683 -0.324086 -0.547345 -0.466683 -0.493647 -0.470512 0.178688 15.75 55.9375 153.306 259 388.56 3054.63
0.418337 2.39042 0.147063 0.368734 0.114854 0.177965 0.269818 0 -0.470629 -0.274533 -0.482249 -0.392191 -0.516646 -0.488128 0.269818 15.75 51.4375 150.639 261 369.91 3083.08
0.421844 2.37055 0.139563 0.284922 0.00645139 0.578941 0.421293 0 -0.474574 -0.448209 -0.615189 -0.355931 -0.464028 -0.506598 0.421293 15.75 60.75 112.75 266.75 388 3114.33
0.425351 2.351 0.0994375 0.283016 0.275118 0.0995117 0.545303 0 -0.47852 -0.412058 -0.561227 -0.495135 -0.527435 -0.52601 -0.545303 15.75 54.9375 127.306 279.109 394.96 3146.62
0.428858 2.33178 0.0344375 0.264703 0.500396 0.153145 0.0190775 0 -0.482465 -0.52267 -0.655199 -0.432208 -0.495331 -0.546456 -0.0190775 15.75 53.9375 114.889 254.984 425.39 3176.35
0.432365 2.31286 0.153063 0.230672 0.0541875 0.317535 0.0754925 0 -0.48641 -0.553967 -0.558471 -0.435743 -0.66368 -0.568006 -0.0754925 15.75 61.9375 155.75 295.984 314.51 3196.92
0.435872 2.29425 0.0181875 0.230797 0.312257 0.664293 0.538893 0 -0.490356 -0.558461 -0.351119 -0.548245 -0.599324 -0.590659 -0.538893 15.75 63.9375 135.556 239.984 334.75 3198.06
0.439379 2.27594 0.171313 0.632109 0.335424 0.687035 0.321058 0 -0.274612 -0.508032 -0.524814 -0.576685 -0.478923 -0.614253 0.321058 14.75 69.4375 144.556 255 429.76 3167.88
0.442886 2.25792 0.306688 0.439516 0.50409 0.58034 0.694363 1 -0.332164 -0.512087 -0.479793 -0.612428 -0.615611 -0.638427 -0.694363 12 79.4375 162 236.484 380.16 3099.44
0.446393 2.24018 0.195938 0.204891 0.203521 0.692793 0.668173 1 -0.502192 -0.502192 -0.359594 -0.585891 -0.631646 -0.66274 -0.668173 15.75 52 116.556 232 344.11 2996.72
0.4499 2.22272 0.0526875 0.193328 0.684549 0.234434 0.703253 1 -0.506137 -0.43584 -0.668601 -0.622127 -0.596117 -0.686856 -0.703253 15.75 67.9375 109.972 227.484 375.75 2872.1
0.453407 2.20552 0.0420625 0.0497656 0.637174 0.695762 0.728108 1 -0.510083 -0.510083 -0.673813 -0.651772 -0.6189 -0.710625 -0.728108 15.75 73 110.972 213 381.71 2738.53
